Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
192.168.3.29-192.168.3.30-47504-3306-6,192.168.3.29,47504,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,1797,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,134112.4096,5008.347245,224.625,303.9811731,962,54,1357,678.5,400.9295449,962,395,1797,359.4,510.1458615,1250,54,0,0,0,0,96,208,1669.449082,3338.898164,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47506-3306-6,192.168.3.29,47506,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,6112,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,39430.62827,1472.513089,764,1445.031586,4205,13,1437,718.5,997.7276683,1424,13,6112,1222.4,1767.122463,4205,56,0,0,0,0,96,208,490.8376963,981.6753927,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47508-3306-6,192.168.3.29,47508,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,982,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,245417.5153,9164.96945,122.75,84.69736039,305,56,556,278,265.8721497,466,90,982,196.4,186.0774032,464,56,0,0,0,0,96,208,3054.989817,6109.979633,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47510-3306-6,192.168.3.29,47510,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,16824,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,14324.77413,534.9500713,2103,5481.076641,15662,55,15989,7994.5,10843.48249,15662,327,16824,3364.8,7016.616934,15907,55,0,0,0,0,96,208,178.3166904,356.6333809,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47510-3306-6,192.168.3.30,3306,192.168.3.29,47510,6,18/07/2019 02:57:17 PM,167,0,2,0,0,0,0,0,0,0,0,0,0,0,11976.0479,167,0,167,167,0,0,0,0,0,167,167,0,167,167,0,0,0,0,0,64,0,11976.0479,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,229,0,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.29-192.168.3.30-47512-3306-6,192.168.3.29,47512,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,741,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,325236.1673,12145.74899,92.625,32.19998891,144,51,365,182.5,98.28784258,252,113,741,148.2,106.3987782,272,57,0,0,0,0,96,208,4048.582996,8097.165992,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47514-3306-6,192.168.3.29,47514,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,27223,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,8852.808287,330.6027991,3402.875,9270.776211,26346,53,26800,13400,18308.40878,26346,454,27223,5444.6,11879.26565,26694,57,0,0,0,0,96,208,110.200933,220.4018661,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47516-3306-6,192.168.3.29,47516,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,7129,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,33805.58283,1262.449151,891.125,2045.045681,5943,53,6524,3262,3791.506561,5943,581,7129,1425.8,2783.381163,6395,65,0,0,0,0,96,208,420.8163838,841.6327676,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47518-3306-6,192.168.3.29,47518,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,5815,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,41444.53998,1547.72141,726.875,1730.680414,5008,63,5369,2684.5,3285.925212,5008,361,5815,1163,2309.682229,5291,63,0,0,0,0,96,208,515.9071367,1031.814273,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47520-3306-6,192.168.3.29,47520,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,17022,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,14158.14828,528.7275291,2127.75,5666.054277,16150,58,16523,8261.5,11156.02369,16150,373,17022,3404.4,7266.17687,16401,58,0,0,0,0,96,208,176.2425097,352.4850194,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47522-3306-6,192.168.3.29,47522,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,993,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,242698.8922,9063.444109,124.125,78.7807763,295,57,575,287.5,232.638131,452,123,993,198.6,179.522422,439,57,0,0,0,0,96,208,3021.148036,6042.296073,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47524-3306-6,192.168.3.29,47524,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,6974,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,34556.92572,1290.5076,871.75,2128.432471,6137,56,6544,3272,4051.721856,6137,407,6974,1394.8,2830.355578,6455,56,0,0,0,0,96,208,430.1691999,860.3383998,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47526-3306-6,192.168.3.29,47526,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,9448,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,25508.04403,952.5825572,1181,3055.75747,8743,57,9034,4517,5976.466515,8743,291,9448,1889.6,3940.831676,8937,57,0,0,0,0,96,208,317.5275191,635.0550381,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47528-3306-6,192.168.3.29,47528,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,864,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,278935.1852,10416.66667,108,70.60149735,211,46,487,243.5,251.0229073,421,66,864,172.8,153.3385144,358,53,0,0,0,0,96,208,3472.222222,6944.444444,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47530-3306-6,192.168.3.29,47530,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,8168,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,29505.38688,1101.860921,1021,2541.88597,7309,56,7755,3877.5,4852.873839,7309,446,8168,1633.6,3298.763905,7528,58,0,0,0,0,96,208,367.2869736,734.5739471,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47532-3306-6,192.168.3.29,47532,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,970,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,248453.6082,9278.350515,121.25,62.54541207,221,57,488,244,202.2325394,387,101,970,194,162.0570887,388,57,0,0,0,0,96,208,3092.783505,6185.56701,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47534-3306-6,192.168.3.29,47534,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,23183,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,10395.54846,388.2155027,2897.875,7818.639769,22247,55,22713,11356.5,15401.4928,22247,466,23183,4636.6,10050.95057,22615,55,0,0,0,0,96,208,129.4051676,258.8103352,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47536-3306-6,192.168.3.29,47536,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,831,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,290012.0337,10830.32491,103.875,52.51785411,194,52,374,187,148.492424,292,82,831,166.2,137.6161328,347,52,0,0,0,0,96,208,3610.108303,7220.216607,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47538-3306-6,192.168.3.29,47538,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,8524,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,28273.11122,1055.842328,1065.5,2668.013975,7667,56,8025,4012.5,5168.243464,7667,358,8524,1704.8,3476.504739,7920,70,0,0,0,0,96,208,351.9474425,703.894885,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47540-3306-6,192.168.3.29,47540,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,8675,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,27780.97983,1037.463977,1084.375,2754.535477,7900,57,8275,4137.5,5320.978528,7900,375,8675,1735,3602.071696,8176,57,0,0,0,0,96,208,345.8213256,691.6426513,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47542-3306-6,192.168.3.29,47542,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,788,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,305837.5635,11421.3198,98.5,37.88327939,144,51,381,190.5,108.1873375,267,114,788,157.6,119.5462254,288,56,0,0,0,0,96,208,3807.106599,7614.213198,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47544-3306-6,192.168.3.29,47544,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,7030,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,34281.65007,1280.227596,878.75,2115.353314,6111,61,6582,3291,3988.082246,6111,471,7030,1406,2797.683685,6405,67,0,0,0,0,96,208,426.742532,853.485064,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47546-3306-6,192.168.3.29,47546,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,7108,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,33905.45864,1266.178953,888.5,2177.038552,6274,59,6686,3343,4145.059951,6274,412,7108,1421.6,2892.629911,6593,59,0,0,0,0,96,208,422.0596511,844.1193022,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47546-3306-6,192.168.3.30,3306,192.168.3.29,47546,6,18/07/2019 02:57:17 PM,155,0,2,0,0,0,0,0,0,0,0,0,0,0,12903.22581,155,0,155,155,0,0,0,0,0,155,155,0,155,155,0,0,0,0,0,64,0,12903.22581,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,229,0,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.29-192.168.3.30-47548-3306-6,192.168.3.29,47548,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,6010,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,40099.83361,1497.50416,751.25,1844.044449,5314,55,5579,2789.5,3570.182138,5314,265,6010,1202,2400.875674,5493,55,0,0,0,0,96,208,499.1680532,998.3361065,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47550-3306-6,192.168.3.29,47550,192.168.3.30,3306,6,18/07/2019 02:57:17 PM,903,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,266888.1506,9966.777409,112.875,61.85105958,219,55,448,224,205.0609665,369,79,903,180.6,146.7184378,353,55,0,0,0,0,96,208,3322.259136,6644.518272,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47552-3306-6,192.168.3.29,47552,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,1463,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,164730.0068,6151.742994,182.875,236.4193837,743,50,488,244,239.002092,413,75,1463,292.6,399.0254378,982,55,0,0,0,0,96,208,2050.580998,4101.161996,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47554-3306-6,192.168.3.29,47554,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,4421,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,54512.55372,2035.738521,552.625,1236.282323,3610,64,3966,1983,2300.925466,3610,356,4421,884.2,1680.084581,3886,74,0,0,0,0,96,208,678.5795069,1357.159014,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47556-3306-6,192.168.3.29,47556,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,7409,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,32528.00648,1214.738831,926.125,2348.58276,6738,57,7000,3500,4579.223515,6738,262,7409,1481.8,3036.822138,6912,57,0,0,0,0,96,208,404.9129437,809.8258874,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47558-3306-6,192.168.3.29,47558,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,901,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,267480.5771,9988.901221,112.625,115.6409931,380,12,535,267.5,361.3315652,523,12,901,180.2,170.1931256,443,55,0,0,0,0,96,208,3329.63374,6659.267481,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47560-3306-6,192.168.3.29,47560,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,820,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,293902.439,10975.60976,102.5,74.5922248,245,11,401,200.5,267.9934701,390,11,820,164,136.4514566,325,56,0,0,0,0,96,208,3658.536585,7317.073171,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47562-3306-6,192.168.3.29,47562,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,846,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,284869.9764,10638.29787,105.75,76.32777064,258,12,412,206,274.3574311,400,12,846,169.2,132.2335056,332,64,0,0,0,0,96,208,3546.099291,7092.198582,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47564-3306-6,192.168.3.29,47564,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,819,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,294261.2943,10989.01099,102.375,33.0148776,142,56,405,202.5,109.6015511,280,125,819,163.8,120.3170811,326,56,0,0,0,0,96,208,3663.003663,7326.007326,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47566-3306-6,192.168.3.29,47566,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,7150,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,33706.29371,1258.741259,893.75,2212.070055,6367,60,6719,3359.5,4253.247289,6367,352,7150,1430,2900.30869,6615,60,0,0,0,0,96,208,419.5804196,839.1608392,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47566-3306-6,192.168.3.30,3306,192.168.3.29,47566,6,18/07/2019 02:57:18 PM,220,0,3,0,0,0,0,0,0,0,0,0,0,0,13636.36364,110,137.1787156,207,13,0,0,0,0,0,220,110,137.1787156,207,13,0,0,0,0,0,108,0,13636.36364,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,229,0,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.29-192.168.3.30-47568-3306-6,192.168.3.29,47568,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,743,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,324360.6999,12113.05518,92.875,69.4394649,225,12,395,197.5,262.3366158,383,12,743,148.6,118.8751446,285,54,0,0,0,0,96,208,4037.685061,8075.370121,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47570-3306-6,192.168.3.29,47570,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,18593,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,12961.86737,484.0531383,2324.125,6253.039728,17799,51,18170,9085,12323.45698,17799,371,18593,3718.6,8018.797996,18062,55,0,0,0,0,96,208,161.3510461,322.7020922,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47572-3306-6,192.168.3.29,47572,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,8898,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,27084.73814,1011.46325,1112.25,2763.95776,7951,69,8324,4162,5358.455188,7951,373,8898,1779.6,3629.059906,8267,69,0,0,0,0,96,208,337.1544167,674.3088334,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47574-3306-6,192.168.3.29,47574,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,7262,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,33186.45001,1239.328009,907.75,2250.969109,6477,54,6837,3418.5,4325.372181,6477,360,7262,1452.4,2940.089761,6707,54,0,0,0,0,96,208,413.1093363,826.2186725,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47578-3306-6,192.168.3.29,47578,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,916,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,263100.4367,9825.327511,114.5,94.18674459,281,12,391,195.5,259.5081887,379,12,916,183.2,173.8827191,451,55,0,0,0,0,96,208,3275.10917,6550.218341,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47580-3306-6,192.168.3.29,47580,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,716,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,336592.1788,12569.8324,89.5,38.89179127,160,50,354,177,142.8355698,278,76,716,143.2,109.4015539,280,55,0,0,0,0,96,208,4189.944134,8379.888268,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47582-3306-6,192.168.3.29,47582,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,17230,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,13987.23157,522.3447475,2153.75,5756.188068,16399,55,16777,8388.5,11328.55774,16399,378,17230,3446,7387.53291,16660,70,0,0,0,0,96,208,174.1149158,348.2298317,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47584-3306-6,192.168.3.29,47584,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,897,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,268673.3556,10033.44482,112.125,85.2750801,232,13,409,204.5,270.8218972,396,13,897,179.4,154.8202183,395,56,0,0,0,0,96,208,3344.481605,6688.963211,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47586-3306-6,192.168.3.29,47586,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,8829,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,27296.40956,1019.367992,1103.625,2784.36589,7993,55,8370,4185,5385.325246,7993,377,8829,1765.8,3641.147786,8277,59,0,0,0,0,96,208,339.7893306,679.5786612,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
